seed,episode,split,method,true_mass,true_friction,initial_distance,final_distance,success,normalized_progress,ablation
2,15,high_friction,ensemble_mean_mpc,0.1200,1.3500,0.3445,0.0673,1.0000,0.8047,False
2,15,high_friction,robust_worst_case_mpc,0.1200,1.3500,0.3445,0.0673,1.0000,0.8047,False
2,15,high_friction,branch_counterfactual_mpc,0.1200,1.3500,0.3445,0.0673,1.0000,0.8047,False
2,15,high_friction,oracle_hidden_params,0.1200,1.3500,0.3445,0.0673,1.0000,0.8047,False
3,0,high_friction,random_push,0.0800,1.3500,0.2752,0.0563,1.0000,0.7955,False
3,0,high_friction,nominal_single_branch_mpc,0.0800,1.3500,0.2752,0.0221,1.0000,0.9198,False
3,0,high_friction,ensemble_mean_mpc,0.0800,1.3500,0.2752,0.0304,1.0000,0.8896,False
3,0,high_friction,robust_worst_case_mpc,0.0800,1.3500,0.2752,0.0304,1.0000,0.8896,False
3,0,high_friction,branch_counterfactual_mpc,0.0800,1.3500,0.2752,0.0304,1.0000,0.8896,False
3,0,high_friction,oracle_hidden_params,0.0800,1.3500,0.2752,0.0304,1.0000,0.8896,False
3,1,high_friction,random_push,0.0800,1.1500,0.3362,0.1086,0.0000,0.6771,False
3,1,high_friction,nominal_single_branch_mpc,0.0800,1.1500,0.3362,0.0313,1.0000,0.9068,False
3,1,high_friction,ensemble_mean_mpc,0.0800,1.1500,0.3362,0.0313,1.0000,0.9068,False
3,1,high_friction,robust_worst_case_mpc,0.0800,1.1500,0.3362,0.0313,1.0000,0.9068,False
3,1,high_friction,branch_counterfactual_mpc,0.0800,1.1500,0.3362,0.0313,1.0000,0.9068,False
3,1,high_friction,oracle_hidden_params,0.0800,1.1500,0.3362,0.0245,1.0000,0.9272,False
3,2,high_friction,random_push,0.1200,1.1500,0.2802,0.2621,0.0000,0.0648,False
3,2,high_friction,nominal_single_branch_mpc,0.1200,1.1500,0.2802,0.0118,1.0000,0.9578,False
3,2,high_friction,ensemble_mean_mpc,0.1200,1.1500,0.2802,0.0118,1.0000,0.9578,False
3,2,high_friction,robust_worst_case_mpc,0.1200,1.1500,0.2802,0.0356,1.0000,0.8729,False
3,2,high_friction,branch_counterfactual_mpc,0.1200,1.1500,0.2802,0.0118,1.0000,0.9578,False
3,2,high_friction,oracle_hidden_params,0.1200,1.1500,0.2802,0.0118,1.0000,0.9578,False
3,3,high_friction,random_push,0.1200,1.3500,0.3243,0.1432,0.0000,0.5585,False
3,3,high_friction,nominal_single_branch_mpc,0.1200,1.3500,0.3243,0.1323,0.0000,0.5922,False
3,3,high_friction,ensemble_mean_mpc,0.1200,1.3500,0.3243,0.0649,1.0000,0.7999,False
3,3,high_friction,robust_worst_case_mpc,0.1200,1.3500,0.3243,0.0649,1.0000,0.7999,False
3,3,high_friction,branch_counterfactual_mpc,0.1200,1.3500,0.3243,0.0649,1.0000,0.7999,False
3,3,high_friction,oracle_hidden_params,0.1200,1.3500,0.3243,0.0643,1.0000,0.8017,False
3,4,high_friction,random_push,0.1800,0.9500,0.2929,0.2383,0.0000,0.1864,False
3,4,high_friction,nominal_single_branch_mpc,0.1800,0.9500,0.2929,0.1100,0.0000,0.6244,False
3,4,high_friction,ensemble_mean_mpc,0.1800,0.9500,0.2929,0.0666,1.0000,0.7727,False
3,4,high_friction,robust_worst_case_mpc,0.1800,0.9500,0.2929,0.0666,1.0000,0.7727,False
3,4,high_friction,branch_counterfactual_mpc,0.1800,0.9500,0.2929,0.0666,1.0000,0.7727,False
3,4,high_friction,oracle_hidden_params,0.1800,0.9500,0.2929,0.0666,1.0000,0.7727,False
3,5,high_friction,random_push,0.1200,0.9500,0.3888,0.0634,1.0000,0.8368,False
3,5,high_friction,nominal_single_branch_mpc,0.1200,0.9500,0.3888,0.0598,1.0000,0.8462,False
3,5,high_friction,ensemble_mean_mpc,0.1200,0.9500,0.3888,0.0598,1.0000,0.8462,False
3,5,high_friction,robust_worst_case_mpc,0.1200,0.9500,0.3888,0.0598,1.0000,0.8462,False
3,5,high_friction,branch_counterfactual_mpc,0.1200,0.9500,0.3888,0.0598,1.0000,0.8462,False
3,5,high_friction,oracle_hidden_params,0.1200,0.9500,0.3888,0.0598,1.0000,0.8462,False
3,6,high_friction,random_push,0.0800,1.3500,0.2911,0.0586,1.0000,0.7987,False
3,6,high_friction,nominal_single_branch_mpc,0.0800,1.3500,0.2911,0.0981,0.0000,0.6630,False
3,6,high_friction,ensemble_mean_mpc,0.0800,1.3500,0.2911,0.0981,0.0000,0.6630,False
3,6,high_friction,robust_worst_case_mpc,0.0800,1.3500,0.2911,0.0216,1.0000,0.9258,False
3,6,high_friction,branch_counterfactual_mpc,0.0800,1.3500,0.2911,0.0981,0.0000,0.6630,False
3,6,high_friction,oracle_hidden_params,0.0800,1.3500,0.2911,0.0216,1.0000,0.9258,False
3,7,high_friction,random_push,0.0800,0.9500,0.2807,0.0516,1.0000,0.8163,False
3,7,high_friction,nominal_single_branch_mpc,0.0800,0.9500,0.2807,0.0379,1.0000,0.8649,False
3,7,high_friction,ensemble_mean_mpc,0.0800,0.9500,0.2807,0.0379,1.0000,0.8649,False
3,7,high_friction,robust_worst_case_mpc,0.0800,0.9500,0.2807,0.0599,1.0000,0.7866,False
3,7,high_friction,branch_counterfactual_mpc,0.0800,0.9500,0.2807,0.0379,1.0000,0.8649,False
3,7,high_friction,oracle_hidden_params,0.0800,0.9500,0.2807,0.0540,1.0000,0.8074,False
3,8,high_friction,random_push,0.1800,1.1500,0.2447,0.1627,0.0000,0.3350,False
3,8,high_friction,nominal_single_branch_mpc,0.1800,1.1500,0.2447,0.0409,1.0000,0.8328,False
3,8,high_friction,ensemble_mean_mpc,0.1800,1.1500,0.2447,0.0409,1.0000,0.8328,False
3,8,high_friction,robust_worst_case_mpc,0.1800,1.1500,0.2447,0.0885,0.0000,0.6385,False
3,8,high_friction,branch_counterfactual_mpc,0.1800,1.1500,0.2447,0.0409,1.0000,0.8328,False
3,8,high_friction,oracle_hidden_params,0.1800,1.1500,0.2447,0.0409,1.0000,0.8328,False
3,9,high_friction,random_push,0.1800,0.9500,0.2790,0.0124,1.0000,0.9555,False
3,9,high_friction,nominal_single_branch_mpc,0.1800,0.9500,0.2790,0.1062,0.0000,0.6192,False
3,9,high_friction,ensemble_mean_mpc,0.1800,0.9500,0.2790,0.1062,0.0000,0.6192,False
3,9,high_friction,robust_worst_case_mpc,0.1800,0.9500,0.2790,0.1256,0.0000,0.5498,False
3,9,high_friction,branch_counterfactual_mpc,0.1800,0.9500,0.2790,0.1062,0.0000,0.6192,False
3,9,high_friction,oracle_hidden_params,0.1800,0.9500,0.2790,0.0316,1.0000,0.8866,False
3,10,high_friction,random_push,0.1200,1.1500,0.2526,0.2056,0.0000,0.1860,False
3,10,high_friction,nominal_single_branch_mpc,0.1200,1.1500,0.2526,0.0370,1.0000,0.8535,False
3,10,high_friction,ensemble_mean_mpc,0.1200,1.1500,0.2526,0.0370,1.0000,0.8535,False
3,10,high_friction,robust_worst_case_mpc,0.1200,1.1500,0.2526,0.0697,1.0000,0.7242,False
3,10,high_friction,branch_counterfactual_mpc,0.1200,1.1500,0.2526,0.0370,1.0000,0.8535,False
3,10,high_friction,oracle_hidden_params,0.1200,1.1500,0.2526,0.0363,1.0000,0.8562,False
3,11,high_friction,random_push,0.1800,0.9500,0.2407,0.1152,0.0000,0.5216,False
3,11,high_friction,nominal_single_branch_mpc,0.1800,0.9500,0.2407,0.0197,1.0000,0.9180,False
3,11,high_friction,ensemble_mean_mpc,0.1800,0.9500,0.2407,0.0197,1.0000,0.9180,False
3,11,high_friction,robust_worst_case_mpc,0.1800,0.9500,0.2407,0.0197,1.0000,0.9180,False
3,11,high_friction,branch_counterfactual_mpc,0.1800,0.9500,0.2407,0.0197,1.0000,0.9180,False
3,11,high_friction,oracle_hidden_params,0.1800,0.9500,0.2407,0.0117,1.0000,0.9515,False
3,12,high_friction,random_push,0.1800,0.9500,0.3647,0.0673,1.0000,0.8155,False
3,12,high_friction,nominal_single_branch_mpc,0.1800,0.9500,0.3647,0.1361,0.0000,0.6269,False
3,12,high_friction,ensemble_mean_mpc,0.1800,0.9500,0.3647,0.0230,1.0000,0.9369,False
3,12,high_friction,robust_worst_case_mpc,0.1800,0.9500,0.3647,0.0282,1.0000,0.9228,False
3,12,high_friction,branch_counterfactual_mpc,0.1800,0.9500,0.3647,0.0230,1.0000,0.9369,False
3,12,high_friction,oracle_hidden_params,0.1800,0.9500,0.3647,0.0595,1.0000,0.8370,False
3,13,high_friction,random_push,0.0800,0.9500,0.3426,0.1789,0.0000,0.4779,False
3,13,high_friction,nominal_single_branch_mpc,0.0800,0.9500,0.3426,0.1020,0.0000,0.7023,False
3,13,high_friction,ensemble_mean_mpc,0.0800,0.9500,0.3426,0.0580,1.0000,0.8307,False
3,13,high_friction,robust_worst_case_mpc,0.0800,0.9500,0.3426,0.0580,1.0000,0.8307,False
3,13,high_friction,branch_counterfactual_mpc,0.0800,0.9500,0.3426,0.0580,1.0000,0.8307,False
3,13,high_friction,oracle_hidden_params,0.0800,0.9500,0.3426,0.0684,1.0000,0.8003,False
3,14,high_friction,random_push,0.1200,1.3500,0.2444,0.1835,0.0000,0.2493,False
3,14,high_friction,nominal_single_branch_mpc,0.1200,1.3500,0.2444,0.0575,1.0000,0.7646,False
3,14,high_friction,ensemble_mean_mpc,0.1200,1.3500,0.2444,0.0575,1.0000,0.7646,False
3,14,high_friction,robust_worst_case_mpc,0.1200,1.3500,0.2444,0.0575,1.0000,0.7646,False
3,14,high_friction,branch_counterfactual_mpc,0.1200,1.3500,0.2444,0.0575,1.0000,0.7646,False
3,14,high_friction,oracle_hidden_params,0.1200,1.3500,0.2444,0.0334,1.0000,0.8633,False
3,15,high_friction,random_push,0.0800,1.3500,0.3834,0.2011,0.0000,0.4755,False
3,15,high_friction,nominal_single_branch_mpc,0.0800,1.3500,0.3834,0.1205,0.0000,0.6856,False
3,15,high_friction,ensemble_mean_mpc,0.0800,1.3500,0.3834,0.1261,0.0000,0.6711,False
3,15,high_friction,robust_worst_case_mpc,0.0800,1.3500,0.3834,0.0318,1.0000,0.9171,False
3,15,high_friction,branch_counterfactual_mpc,0.0800,1.3500,0.3834,0.1261,0.0000,0.6711,False
3,15,high_friction,oracle_hidden_params,0.0800,1.3500,0.3834,0.0285,1.0000,0.9256,False
4,0,high_friction,random_push,0.1200,1.3500,0.2724,0.0467,1.0000,0.8286,False
4,0,high_friction,nominal_single_branch_mpc,0.1200,1.3500,0.2724,0.0464,1.0000,0.8298,False
4,0,high_friction,ensemble_mean_mpc,0.1200,1.3500,0.2724,0.0464,1.0000,0.8298,False
4,0,high_friction,robust_worst_case_mpc,0.1200,1.3500,0.2724,0.0251,1.0000,0.9079,False
4,0,high_friction,branch_counterfactual_mpc,0.1200,1.3500,0.2724,0.0464,1.0000,0.8298,False
4,0,high_friction,oracle_hidden_params,0.1200,1.3500,0.2724,0.0218,1.0000,0.9201,False
4,1,high_friction,random_push,0.1800,1.1500,0.2404,0.1307,0.0000,0.4565,False
4,1,high_friction,nominal_single_branch_mpc,0.1800,1.1500,0.2404,0.0162,1.0000,0.9326,False
4,1,high_friction,ensemble_mean_mpc,0.1800,1.1500,0.2404,0.0162,1.0000,0.9326,False
4,1,high_friction,robust_worst_case_mpc,0.1800,1.1500,0.2404,0.0697,1.0000,0.7102,False
4,1,high_friction,branch_counterfactual_mpc,0.1800,1.1500,0.2404,0.0162,1.0000,0.9326,False
4,1,high_friction,oracle_hidden_params,0.1800,1.1500,0.2404,0.0270,1.0000,0.8877,False
4,2,high_friction,random_push,0.0800,1.1500,0.3412,0.2189,0.0000,0.3584,False
4,2,high_friction,nominal_single_branch_mpc,0.0800,1.1500,0.3412,0.0451,1.0000,0.8678,False
4,2,high_friction,ensemble_mean_mpc,0.0800,1.1500,0.3412,0.0451,1.0000,0.8678,False
4,2,high_friction,robust_worst_case_mpc,0.0800,1.1500,0.3412,0.0451,1.0000,0.8678,False
4,2,high_friction,branch_counterfactual_mpc,0.0800,1.1500,0.3412,0.0451,1.0000,0.8678,False
4,2,high_friction,oracle_hidden_params,0.0800,1.1500,0.3412,0.0451,1.0000,0.8678,False
4,3,high_friction,random_push,0.0800,1.3500,0.3092,0.0498,1.0000,0.8389,False
4,3,high_friction,nominal_single_branch_mpc,0.0800,1.3500,0.3092,0.0029,1.0000,0.9907,False
4,3,high_friction,ensemble_mean_mpc,0.0800,1.3500,0.3092,0.0029,1.0000,0.9907,False
4,3,high_friction,robust_worst_case_mpc,0.0800,1.3500,0.3092,0.0029,1.0000,0.9907,False
4,3,high_friction,branch_counterfactual_mpc,0.0800,1.3500,0.3092,0.0029,1.0000,0.9907,False
4,3,high_friction,oracle_hidden_params,0.0800,1.3500,0.3092,0.0567,1.0000,0.8168,False
4,4,high_friction,random_push,0.1800,1.3500,0.3151,0.1064,0.0000,0.6623,False
4,4,high_friction,nominal_single_branch_mpc,0.1800,1.3500,0.3151,0.1243,0.0000,0.6055,False
4,4,high_friction,ensemble_mean_mpc,0.1800,1.3500,0.3151,0.0828,0.0000,0.7372,False
4,4,high_friction,robust_worst_case_mpc,0.1800,1.3500,0.3151,0.0502,1.0000,0.8407,False
4,4,high_friction,branch_counterfactual_mpc,0.1800,1.3500,0.3151,0.0828,0.0000,0.7372,False
4,4,high_friction,oracle_hidden_params,0.1800,1.3500,0.3151,0.0502,1.0000,0.8407,False
4,5,high_friction,random_push,0.1800,1.3500,0.3593,0.1832,0.0000,0.4901,False
4,5,high_friction,nominal_single_branch_mpc,0.1800,1.3500,0.3593,0.0711,1.0000,0.8021,False
4,5,high_friction,ensemble_mean_mpc,0.1800,1.3500,0.3593,0.0576,1.0000,0.8397,False
4,5,high_friction,robust_worst_case_mpc,0.1800,1.3500,0.3593,0.0576,1.0000,0.8397,False
4,5,high_friction,branch_counterfactual_mpc,0.1800,1.3500,0.3593,0.0576,1.0000,0.8397,False
4,5,high_friction,oracle_hidden_params,0.1800,1.3500,0.3593,0.0224,1.0000,0.9375,False
4,6,high_friction,random_push,0.1200,1.1500,0.2861,0.1357,0.0000,0.5257,False
4,6,high_friction,nominal_single_branch_mpc,0.1200,1.1500,0.2861,0.1358,0.0000,0.5253,False
4,6,high_friction,ensemble_mean_mpc,0.1200,1.1500,0.2861,0.0374,1.0000,0.8692,False
4,6,high_friction,robust_worst_case_mpc,0.1200,1.1500,0.2861,0.0775,0.0000,0.7290,False
4,6,high_friction,branch_counterfactual_mpc,0.1200,1.1500,0.2861,0.0374,1.0000,0.8692,False
4,6,high_friction,oracle_hidden_params,0.1200,1.1500,0.2861,0.0775,0.0000,0.7290,False
4,7,high_friction,random_push,0.0800,1.3500,0.2915,0.1348,0.0000,0.5375,False
4,7,high_friction,nominal_single_branch_mpc,0.0800,1.3500,0.2915,0.0380,1.0000,0.8697,False
4,7,high_friction,ensemble_mean_mpc,0.0800,1.3500,0.2915,0.0574,1.0000,0.8030,False
4,7,high_friction,robust_worst_case_mpc,0.0800,1.3500,0.2915,0.0395,1.0000,0.8645,False
4,7,high_friction,branch_counterfactual_mpc,0.0800,1.3500,0.2915,0.0574,1.0000,0.8030,False
4,7,high_friction,oracle_hidden_params,0.0800,1.3500,0.2915,0.0746,1.0000,0.7440,False
4,8,high_friction,random_push,0.1800,0.9500,0.2992,0.0591,1.0000,0.8023,False
4,8,high_friction,nominal_single_branch_mpc,0.1800,0.9500,0.2992,0.0379,1.0000,0.8733,False
4,8,high_friction,ensemble_mean_mpc,0.1800,0.9500,0.2992,0.0630,1.0000,0.7893,False
4,8,high_friction,robust_worst_case_mpc,0.1800,0.9500,0.2992,0.0304,1.0000,0.8984,False
4,8,high_friction,branch_counterfactual_mpc,0.1800,0.9500,0.2992,0.0630,1.0000,0.7893,False
4,8,high_friction,oracle_hidden_params,0.1800,0.9500,0.2992,0.0501,1.0000,0.8326,False
4,9,high_friction,random_push,0.0800,1.3500,0.3561,0.1062,0.0000,0.7019,False
4,9,high_friction,nominal_single_branch_mpc,0.0800,1.3500,0.3561,0.1582,0.0000,0.5558,False
4,9,high_friction,ensemble_mean_mpc,0.0800,1.3500,0.3561,0.0960,0.0000,0.7305,False
4,9,high_friction,robust_worst_case_mpc,0.0800,1.3500,0.3561,0.0960,0.0000,0.7305,False
4,9,high_friction,branch_counterfactual_mpc,0.0800,1.3500,0.3561,0.0960,0.0000,0.7305,False
4,9,high_friction,oracle_hidden_params,0.0800,1.3500,0.3561,0.0263,1.0000,0.9262,False
4,10,high_friction,random_push,0.1200,0.9500,0.3175,0.1265,0.0000,0.6018,False
4,10,high_friction,nominal_single_branch_mpc,0.1200,0.9500,0.3175,0.0285,1.0000,0.9104,False
4,10,high_friction,ensemble_mean_mpc,0.1200,0.9500,0.3175,0.0654,1.0000,0.7940,False
4,10,high_friction,robust_worst_case_mpc,0.1200,0.9500,0.3175,0.0654,1.0000,0.7940,False
4,10,high_friction,branch_counterfactual_mpc,0.1200,0.9500,0.3175,0.0654,1.0000,0.7940,False
4,10,high_friction,oracle_hidden_params,0.1200,0.9500,0.3175,0.0326,1.0000,0.8973,False
4,11,high_friction,random_push,0.1800,1.3500,0.3325,0.1869,0.0000,0.4379,False
4,11,high_friction,nominal_single_branch_mpc,0.1800,1.3500,0.3325,0.1169,0.0000,0.6484,False
4,11,high_friction,ensemble_mean_mpc,0.1800,1.3500,0.3325,0.0436,1.0000,0.8689,False
4,11,high_friction,robust_worst_case_mpc,0.1800,1.3500,0.3325,0.0436,1.0000,0.8689,False
4,11,high_friction,branch_counterfactual_mpc,0.1800,1.3500,0.3325,0.0436,1.0000,0.8689,False
4,11,high_friction,oracle_hidden_params,0.1800,1.3500,0.3325,0.0436,1.0000,0.8689,False
4,12,high_friction,random_push,0.0800,1.1500,0.3127,0.1718,0.0000,0.4504,False
4,12,high_friction,nominal_single_branch_mpc,0.0800,1.1500,0.3127,0.0733,1.0000,0.7657,False
4,12,high_friction,ensemble_mean_mpc,0.0800,1.1500,0.3127,0.0733,1.0000,0.7657,False
4,12,high_friction,robust_worst_case_mpc,0.0800,1.1500,0.3127,0.0322,1.0000,0.8971,False
4,12,high_friction,branch_counterfactual_mpc,0.0800,1.1500,0.3127,0.0733,1.0000,0.7657,False
4,12,high_friction,oracle_hidden_params,0.0800,1.1500,0.3127,0.0733,1.0000,0.7657,False
4,13,high_friction,random_push,0.0800,0.9500,0.2650,0.1648,0.0000,0.3779,False
4,13,high_friction,nominal_single_branch_mpc,0.0800,0.9500,0.2650,0.0180,1.0000,0.9322,False
4,13,high_friction,ensemble_mean_mpc,0.0800,0.9500,0.2650,0.0180,1.0000,0.9322,False
4,13,high_friction,robust_worst_case_mpc,0.0800,0.9500,0.2650,0.0484,1.0000,0.8174,False
4,13,high_friction,branch_counterfactual_mpc,0.0800,0.9500,0.2650,0.0180,1.0000,0.9322,False
4,13,high_friction,oracle_hidden_params,0.0800,0.9500,0.2650,0.0102,1.0000,0.9614,False
4,14,high_friction,random_push,0.1800,1.3500,0.2930,0.0305,1.0000,0.8958,False
4,14,high_friction,nominal_single_branch_mpc,0.1800,1.3500,0.2930,0.0675,1.0000,0.7695,False
4,14,high_friction,ensemble_mean_mpc,0.1800,1.3500,0.2930,0.0353,1.0000,0.8795,False
4,14,high_friction,robust_worst_case_mpc,0.1800,1.3500,0.2930,0.0353,1.0000,0.8795,False
4,14,high_friction,branch_counterfactual_mpc,0.1800,1.3500,0.2930,0.0353,1.0000,0.8795,False
4,14,high_friction,oracle_hidden_params,0.1800,1.3500,0.2930,0.0481,1.0000,0.8360,False
4,15,high_friction,random_push,0.1800,1.3500,0.2684,0.2018,0.0000,0.2481,False
4,15,high_friction,nominal_single_branch_mpc,0.1800,1.3500,0.2684,0.0304,1.0000,0.8869,False
4,15,high_friction,ensemble_mean_mpc,0.1800,1.3500,0.2684,0.0447,1.0000,0.8336,False
4,15,high_friction,robust_worst_case_mpc,0.1800,1.3500,0.2684,0.0447,1.0000,0.8336,False
4,15,high_friction,branch_counterfactual_mpc,0.1800,1.3500,0.2684,0.0447,1.0000,0.8336,False
4,15,high_friction,oracle_hidden_params,0.1800,1.3500,0.2684,0.0256,1.0000,0.9048,False
0,0,heavy_object,random_push,0.2200,0.9500,0.3918,0.1079,0.0000,0.7247,False
0,0,heavy_object,nominal_single_branch_mpc,0.2200,0.9500,0.3918,0.1105,0.0000,0.7181,False
0,0,heavy_object,ensemble_mean_mpc,0.2200,0.9500,0.3918,0.0647,1.0000,0.8349,False
0,0,heavy_object,robust_worst_case_mpc,0.2200,0.9500,0.3918,0.0647,1.0000,0.8349,False
0,0,heavy_object,branch_counterfactual_mpc,0.2200,0.9500,0.3918,0.0647,1.0000,0.8349,False
0,0,heavy_object,oracle_hidden_params,0.2200,0.9500,0.3918,0.0592,1.0000,0.8490,False
0,1,heavy_object,random_push,0.3000,0.3500,0.3809,0.2505,0.0000,0.3423,False
0,1,heavy_object,nominal_single_branch_mpc,0.3000,0.3500,0.3809,0.1117,0.0000,0.7068,False
0,1,heavy_object,ensemble_mean_mpc,0.3000,0.3500,0.3809,0.1160,0.0000,0.6956,False
0,1,heavy_object,robust_worst_case_mpc,0.3000,0.3500,0.3809,0.1160,0.0000,0.6956,False
0,1,heavy_object,branch_counterfactual_mpc,0.3000,0.3500,0.3809,0.1160,0.0000,0.6956,False
0,1,heavy_object,oracle_hidden_params,0.3000,0.3500,0.3809,0.0759,0.0000,0.8008,False
0,2,heavy_object,random_push,0.3000,0.3500,0.2941,0.1430,0.0000,0.5138,False
0,2,heavy_object,nominal_single_branch_mpc,0.3000,0.3500,0.2941,0.1050,0.0000,0.6431,False
0,2,heavy_object,ensemble_mean_mpc,0.3000,0.3500,0.2941,0.0800,0.0000,0.7280,False
0,2,heavy_object,robust_worst_case_mpc,0.3000,0.3500,0.2941,0.0800,0.0000,0.7280,False
0,2,heavy_object,branch_counterfactual_mpc,0.3000,0.3500,0.2941,0.0800,0.0000,0.7280,False
0,2,heavy_object,oracle_hidden_params,0.3000,0.3500,0.2941,0.0419,1.0000,0.8576,False
0,3,heavy_object,random_push,0.3800,0.9500,0.2550,0.0599,1.0000,0.7651,False
0,3,heavy_object,nominal_single_branch_mpc,0.3800,0.9500,0.2550,0.0831,0.0000,0.6742,False
0,3,heavy_object,ensemble_mean_mpc,0.3800,0.9500,0.2550,0.0683,1.0000,0.7322,False
0,3,heavy_object,robust_worst_case_mpc,0.3800,0.9500,0.2550,0.0683,1.0000,0.7322,False
0,3,heavy_object,branch_counterfactual_mpc,0.3800,0.9500,0.2550,0.0683,1.0000,0.7322,False
0,3,heavy_object,oracle_hidden_params,0.3800,0.9500,0.2550,0.0683,1.0000,0.7322,False
0,4,heavy_object,random_push,0.2200,0.9500,0.3240,0.1531,0.0000,0.5273,False
0,4,heavy_object,nominal_single_branch_mpc,0.2200,0.9500,0.3240,0.1224,0.0000,0.6223,False
0,4,heavy_object,ensemble_mean_mpc,0.2200,0.9500,0.3240,0.0441,1.0000,0.8638,False
0,4,heavy_object,robust_worst_case_mpc,0.2200,0.9500,0.3240,0.0363,1.0000,0.8880,False
0,4,heavy_object,branch_counterfactual_mpc,0.2200,0.9500,0.3240,0.0441,1.0000,0.8638,False
0,4,heavy_object,oracle_hidden_params,0.2200,0.9500,0.3240,0.0797,0.0000,0.7541,False
0,5,heavy_object,random_push,0.3800,0.9500,0.3541,0.1485,0.0000,0.5805,False
0,5,heavy_object,nominal_single_branch_mpc,0.3800,0.9500,0.3541,0.1063,0.0000,0.6998,False
0,5,heavy_object,ensemble_mean_mpc,0.3800,0.9500,0.3541,0.1063,0.0000,0.6998,False
0,5,heavy_object,robust_worst_case_mpc,0.3800,0.9500,0.3541,0.1063,0.0000,0.6998,False
0,5,heavy_object,branch_counterfactual_mpc,0.3800,0.9500,0.3541,0.1063,0.0000,0.6998,False
0,5,heavy_object,oracle_hidden_params,0.3800,0.9500,0.3541,0.1063,0.0000,0.6998,False
0,6,heavy_object,random_push,0.3000,0.3500,0.3746,0.0819,0.0000,0.7813,False
0,6,heavy_object,nominal_single_branch_mpc,0.3000,0.3500,0.3746,0.0979,0.0000,0.7388,False
0,6,heavy_object,ensemble_mean_mpc,0.3000,0.3500,0.3746,0.0849,0.0000,0.7733,False
0,6,heavy_object,robust_worst_case_mpc,0.3000,0.3500,0.3746,0.0164,1.0000,0.9563,False
0,6,heavy_object,branch_counterfactual_mpc,0.3000,0.3500,0.3746,0.0849,0.0000,0.7733,False
0,6,heavy_object,oracle_hidden_params,0.3000,0.3500,0.3746,0.0164,1.0000,0.9563,False
0,7,heavy_object,random_push,0.3000,0.6500,0.3615,0.1959,0.0000,0.4581,False
0,7,heavy_object,nominal_single_branch_mpc,0.3000,0.6500,0.3615,0.0330,1.0000,0.9086,False
0,7,heavy_object,ensemble_mean_mpc,0.3000,0.6500,0.3615,0.0330,1.0000,0.9086,False
0,7,heavy_object,robust_worst_case_mpc,0.3000,0.6500,0.3615,0.0330,1.0000,0.9086,False
0,7,heavy_object,branch_counterfactual_mpc,0.3000,0.6500,0.3615,0.0330,1.0000,0.9086,False
0,7,heavy_object,oracle_hidden_params,0.3000,0.6500,0.3615,0.0633,1.0000,0.8248,False
0,8,heavy_object,random_push,0.2200,0.3500,0.3899,0.2875,0.0000,0.2625,False
0,8,heavy_object,nominal_single_branch_mpc,0.2200,0.3500,0.3899,0.1423,0.0000,0.6350,False
0,8,heavy_object,ensemble_mean_mpc,0.2200,0.3500,0.3899,0.1042,0.0000,0.7327,False
0,8,heavy_object,robust_worst_case_mpc,0.2200,0.3500,0.3899,0.1042,0.0000,0.7327,False
0,8,heavy_object,branch_counterfactual_mpc,0.2200,0.3500,0.3899,0.1042,0.0000,0.7327,False
0,8,heavy_object,oracle_hidden_params,0.2200,0.3500,0.3899,0.0152,1.0000,0.9609,False
0,9,heavy_object,random_push,0.3800,0.6500,0.2610,0.1481,0.0000,0.4324,False
0,9,heavy_object,nominal_single_branch_mpc,0.3800,0.6500,0.2610,0.0373,1.0000,0.8570,False
0,9,heavy_object,ensemble_mean_mpc,0.3800,0.6500,0.2610,0.0373,1.0000,0.8570,False
0,9,heavy_object,robust_worst_case_mpc,0.3800,0.6500,0.2610,0.0661,1.0000,0.7465,False
0,9,heavy_object,branch_counterfactual_mpc,0.3800,0.6500,0.2610,0.0373,1.0000,0.8570,False
0,9,heavy_object,oracle_hidden_params,0.3800,0.6500,0.2610,0.0389,1.0000,0.8510,False
0,10,heavy_object,random_push,0.2200,0.3500,0.2476,0.2204,0.0000,0.1096,False
0,10,heavy_object,nominal_single_branch_mpc,0.2200,0.3500,0.2476,0.0545,1.0000,0.7798,False
0,10,heavy_object,ensemble_mean_mpc,0.2200,0.3500,0.2476,0.0557,1.0000,0.7748,False
0,10,heavy_object,robust_worst_case_mpc,0.2200,0.3500,0.2476,0.0940,0.0000,0.6205,False
0,10,heavy_object,branch_counterfactual_mpc,0.2200,0.3500,0.2476,0.0557,1.0000,0.7748,False
0,10,heavy_object,oracle_hidden_params,0.2200,0.3500,0.2476,0.0231,1.0000,0.9068,False
0,11,heavy_object,random_push,0.2200,0.6500,0.3190,0.1745,0.0000,0.4529,False
0,11,heavy_object,nominal_single_branch_mpc,0.2200,0.6500,0.3190,0.0899,0.0000,0.7181,False
0,11,heavy_object,ensemble_mean_mpc,0.2200,0.6500,0.3190,0.0899,0.0000,0.7181,False
0,11,heavy_object,robust_worst_case_mpc,0.2200,0.6500,0.3190,0.0899,0.0000,0.7181,False
0,11,heavy_object,branch_counterfactual_mpc,0.2200,0.6500,0.3190,0.0899,0.0000,0.7181,False
0,11,heavy_object,oracle_hidden_params,0.2200,0.6500,0.3190,0.0899,0.0000,0.7181,False
